,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2023-02-07,18:18:34.206,   17.95,    5.87,   14.82,    2.56,   18.27,    6.17,   14.43,    2.47,   65.47,   17.07,    105440,   82.54, 2486.69,  305.45, 2482.58,  300.90, 2474.56,  300.54, 2476.66,  297.44, 9920.49, 1204.33,    112090,11124.82,   9985.96,   1221.40,  11207.36
2023-02-07,18:18:34.306,   12.93,    5.06,    9.78,    1.83,   13.45,    5.35,    9.60,    1.74,   45.75,   13.98,    104390,   59.73, 2477.83,  297.23, 2473.89,  293.57, 2478.45,  296.76, 2470.78,  293.06, 9900.95, 1180.63,    111120,11081.57,   9946.70,   1194.61,  11141.31
2023-02-07,18:18:34.417,   59.39,   20.66,   55.98,   17.19,   60.28,   20.82,   55.48,   17.03,  231.13,   75.70,    105610,  306.83, 2698.68,  363.12, 2707.25,  364.89, 2712.41,  367.41, 2695.02,  360.06,10813.37, 1455.49,    117125,12268.86,  11044.51,   1531.18,  12575.69
2023-02-07,18:18:34.521,   37.62,    9.12,   34.55,    6.00,   38.25,    9.50,   34.22,    5.73,  144.64,   30.35,    104846,  174.99, 2749.50,  366.24, 2742.90,  362.13, 2740.51,  363.81, 2746.45,  362.93,10979.35, 1455.11,    112807,12434.46,  11123.99,   1485.46,  12609.44
2023-02-07,18:18:34.614,   52.42,   46.44,   48.58,   42.87,   52.30,   46.55,   47.85,   42.87,  201.15,  178.74,    105020,  379.89, 2267.04,  247.48, 2271.05,  245.95, 2274.25,  250.81, 2273.13,  247.36, 9085.48,  991.60,    106190,10077.07,   9286.63,   1170.33,  10456.96
2023-02-07,18:18:34.713,   35.16,   18.99,   31.26,   15.43,   35.01,   19.00,   30.70,   15.21,  132.13,   68.63,    104450,  200.76, 2043.62,  168.06, 2038.66,  163.15, 2045.75,  169.24, 2034.47,  161.87, 8162.51,  662.31,    108720, 8824.82,   8294.64,    730.94,   9025.57
2023-02-07,18:18:34.814,   31.00,    9.67,   27.71,    6.31,   31.72,    9.88,   27.51,    6.20,  117.94,   32.07,    104376,  150.01, 2041.76,  176.13, 2042.11,  173.61, 2049.70,  179.89, 2052.68,  176.95, 8186.25,  706.59,    109494, 8892.84,   8304.19,    738.65,   9042.85
2023-02-07,18:18:34.914,   14.43,    5.85,   11.10,    2.54,   14.79,    6.19,   10.99,    2.49,   51.31,   17.07,    105440,   68.38, 2295.04,  237.37, 2291.60,  233.57, 2289.23,  234.33, 2287.75,  231.43, 9163.62,  936.70,    110690,10100.32,   9214.92,    953.77,  10168.69
2023-02-07,18:18:35.014,   15.17,    5.52,   11.82,    2.21,   15.56,    5.82,   11.58,    2.07,   54.13,   15.63,    104380,   69.77, 2193.59,  219.61, 2189.90,  216.61, 2204.79,  223.10, 2211.29,  224.53, 8799.57,  883.83,    110220, 9683.40,   8853.71,    899.47,   9753.17
2023-02-07,18:18:35.114,   19.13,    6.86,   15.74,    3.52,   19.40,    7.16,   15.27,    3.33,   69.54,   20.87,    105460,   90.42, 2305.35,  253.30, 2294.50,  245.59, 2323.33,  259.85, 2326.48,  258.57, 9249.65, 1017.31,    111820,10266.96,   9319.20,   1038.18,  10357.38
2023-02-07,18:18:35.214,   21.10,    6.86,   17.65,    3.51,   21.23,    7.00,   17.36,    3.35,   77.35,   20.72,    104400,   98.07, 2417.95,  262.18, 2423.46,  260.39, 2426.69,  264.43, 2431.67,  263.18, 9699.77, 1050.18,    110300,10749.95,   9777.11,   1070.90,  10848.02
2023-02-07,18:18:35.314,   12.27,    5.09,    8.97,    1.74,   12.78,    5.45,    8.67,    1.61,   42.70,   13.89,    105440,   56.59, 2436.49,  282.17, 2442.32,  281.79, 2451.38,  289.68, 2452.85,  287.11, 9783.03, 1140.76,    111330,10923.79,   9825.73,   1154.65,  10980.38
2023-02-07,18:18:35.425,   32.70,    7.45,   29.46,    4.11,   33.09,    7.74,   29.11,    3.89,  124.35,   23.19,    104932,  147.55, 2944.21,  402.66, 2939.69,  395.66, 2954.73,  405.57, 2949.35,  399.52,11787.98, 1603.40,    118775,13391.38,  11912.33,   1626.60,  13538.93
2023-02-07,18:18:35.518,   23.23,    8.12,   19.97,    4.66,   23.66,    8.34,   19.41,    4.51,   86.27,   25.63,    104940,  111.90, 2773.15,  385.21, 2774.46,  383.54, 2766.57,  382.37, 2766.38,  380.35,11080.57, 1531.46,    109590,12612.03,  11166.83,   1557.10,  12723.93
2023-02-07,18:18:35.617,   14.26,    5.24,   10.86,    1.83,   14.55,    5.50,   10.46,    1.67,   50.13,   14.24,    104390,   64.37, 2854.23,  412.53, 2861.73,  411.15, 2855.00,  412.01, 2859.02,  410.12,11429.98, 1645.81,    112590,13075.79,  11480.12,   1660.04,  13140.16
2023-02-07,18:18:35.718,   15.64,    5.47,   12.41,    2.13,   16.09,    5.78,   12.05,    1.98,   56.19,   15.36,    104405,   71.55, 2627.25,  335.59, 2622.58,  331.68, 2620.79,  333.10, 2621.52,  330.05,10492.13, 1330.42,    112088,11822.56,  10548.32,   1345.78,  11894.11
2023-02-07,18:18:35.817,   15.05,    7.28,   11.65,    3.84,   15.39,    7.49,   11.34,    3.71,   53.44,   22.31,    105474,   75.75, 2518.74,  298.86, 2514.86,  294.71, 2507.50,  293.66, 2510.97,  292.22,10052.08, 1179.46,    111807,11231.54,  10105.51,   1201.77,  11307.28
2023-02-07,18:18:35.917,   11.56,    5.11,    8.25,    1.78,   11.82,    5.39,    7.93,    1.64,   39.56,   13.93,    104400,   53.49, 2604.86,  329.01, 2612.76,  329.91, 2613.72,  331.02, 2595.73,  322.05,10427.08, 1311.98,    112370,11739.06,  10466.64,   1325.91,  11792.55
2023-02-07,18:18:36.017,   12.78,    5.83,    9.40,    2.46,   13.26,    6.11,    9.21,    2.32,   44.65,   16.72,    105440,   61.36, 2498.38,  282.12, 2503.68,  279.73, 2520.06,  289.05, 2512.57,  284.01,10034.69, 1134.91,    112210,11169.60,  10079.34,   1151.63,  11230.97
2023-02-07,18:18:36.121,   29.59,    7.73,   26.13,    4.39,   29.92,    7.98,   25.75,    4.18,  111.38,   24.28,    105030,  135.67, 2205.79,  203.70, 2210.97,  202.91, 2212.06,  206.37, 2205.63,  201.89, 8834.45,  814.87,    113590, 9649.32,   8945.83,    839.15,   9784.99
2023-02-07,18:18:36.229,   57.39,   11.50,   53.98,    8.37,   57.44,   11.57,   53.34,    7.98,  222.15,   39.42,    104913,  261.57, 2449.68,  278.53, 2448.44,  275.88, 2433.25,  272.10, 2442.02,  272.64, 9773.40, 1099.16,    112086,10872.55,   9995.54,   1138.58,  11134.12
2023-02-07,18:18:36.322,   25.40,    7.42,   22.04,    4.13,   25.72,    7.70,   21.59,    3.93,   94.75,   23.19,    104930,  117.94, 2369.89,  273.43, 2381.03,  273.83, 2353.87,  265.53, 2344.16,  259.74, 9448.95, 1072.54,    107170,10521.49,   9543.70,   1095.72,  10639.43
2023-02-07,18:18:36.429,   32.74,    7.00,   29.40,    3.65,   32.96,    7.28,   29.11,    3.49,  124.20,   21.43,    104780,  145.63, 2939.16,  392.33, 2948.30,  391.73, 2935.68,  391.38, 2946.28,  390.63,11769.41, 1566.07,    117290,13335.47,  11893.61,   1587.49,  13481.10
2023-02-07,18:18:36.533,   18.79,    6.93,   15.34,    3.55,   19.01,    7.09,   15.02,    3.36,   68.16,   20.93,    104864,   89.09, 2945.78,  407.96, 2948.23,  405.01, 2958.48,  412.23, 2944.07,  404.03,11796.56, 1629.23,    114615,13425.79,  11864.72,   1650.16,  13514.88
2023-02-07,18:18:36.626,   17.67,    6.86,   14.19,    3.48,   18.06,    7.15,   13.92,    3.37,   63.84,   20.86,    104940,   84.70, 2577.20,  326.49, 2569.58,  320.90, 2574.25,  325.54, 2576.17,  324.06,10297.20, 1296.99,    108240,11594.19,  10361.04,   1317.85,  11678.89
2023-02-07,18:18:36.725,   14.95,    5.74,   11.53,    2.36,   15.29,    5.99,   11.36,    2.27,   53.13,   16.36,    104380,   69.49, 2791.74,  369.60, 2790.03,  367.86, 2796.70,  372.88, 2793.31,  368.69,11171.78, 1479.03,    111130,12650.81,  11224.91,   1495.39,  12720.30
2023-02-07,18:18:36.826,   19.55,    6.50,   16.18,    3.05,   19.89,    6.77,   15.60,    2.88,   71.23,   19.20,    105430,   90.43, 2666.42,  338.10, 2678.57,  338.79, 2667.80,  335.47, 2665.87,  333.37,10678.65, 1345.73,    112980,12024.38,  10749.88,   1364.93,  12114.81
2023-02-07,18:18:36.925,   16.91,    6.08,   13.49,    2.72,   17.16,    6.32,   13.12,    2.56,   60.69,   17.67,    104380,   78.36, 2609.65,  329.51, 2614.11,  327.07, 2600.82,  322.04, 2592.24,  317.80,10416.81, 1296.42,    112210,11713.24,  10477.50,   1314.09,  11791.59
2023-02-07,18:18:37.026,   27.81,    6.40,   24.65,    3.08,   28.24,    6.67,   24.18,    2.88,  104.88,   19.02,    104386,  123.90, 2650.77,  330.11, 2653.94,  328.07, 2647.65,  328.03, 2653.93,  328.69,10606.30, 1314.90,    111178,11921.19,  10711.18,   1333.92,  12045.09
2023-02-07,18:18:37.126,   45.52,   14.82,   41.96,   11.37,   45.94,   15.00,   41.79,   11.17,  175.20,   52.37,    105460,  227.58, 2992.25,  441.97, 2986.67,  437.24, 2985.84,  440.55, 2982.79,  435.85,11947.55, 1755.62,    114900,13703.17,  12122.76,   1807.99,  13930.75
2023-02-07,18:18:37.226,   16.59,    6.46,   13.24,    3.14,   17.00,    6.73,   13.04,    3.01,   59.88,   19.33,    104390,   79.21, 2537.89,  343.54, 2540.15,  342.12, 2538.93,  345.24, 2548.09,  345.56,10165.06, 1376.46,    110660,11541.52,  10224.94,   1395.79,  11620.73
2023-02-07,18:18:37.337,   24.09,    6.54,   20.71,    3.15,   24.43,    6.82,   20.59,    3.06,   89.83,   19.57,    105572,  109.40, 2401.56,  283.82, 2394.23,  278.01, 2396.80,  282.18, 2397.17,  279.98, 9589.75, 1123.98,    114504,10713.74,   9679.58,   1143.55,  10823.13
2023-02-07,18:18:37.437,   35.84,    9.49,   32.57,    6.20,   36.14,    9.72,   32.45,    6.06,  136.99,   31.48,    104893,  168.47, 2408.46,  284.27, 2416.97,  283.89, 2409.10,  286.61, 2424.75,  289.59, 9659.28, 1144.36,    107644,10803.63,   9796.27,   1175.83,  10972.10
2023-02-07,18:18:37.534,   36.61,    8.73,   33.41,    5.35,   36.85,    8.94,   32.80,    5.20,  139.67,   28.22,    104950,  167.89, 2618.25,  317.24, 2625.37,  317.65, 2620.10,  319.22, 2632.23,  319.85,10495.95, 1273.96,    111070,11769.91,  10635.62,   1302.18,  11937.79
2023-02-07,18:18:37.633,   18.24,    5.53,   14.98,    2.17,   18.53,    5.78,   14.55,    1.99,   66.30,   15.47,    104400,   81.77, 2280.51,  224.79, 2269.62,  218.95, 2276.95,  222.44, 2268.52,  218.40, 9095.60,  884.58,    109820, 9980.19,   9161.90,    900.05,  10061.96
2023-02-07,18:18:37.734,   17.27,    7.79,   13.96,    4.46,   17.57,    8.15,   13.49,    4.36,   62.29,   24.75,    104396,   87.05, 2294.02,  241.77, 2286.13,  236.72, 2294.33,  243.17, 2291.57,  239.33, 9166.05,  960.98,    109514,10127.03,   9228.34,    985.74,  10214.08
2023-02-07,18:18:37.834,   10.81,    4.97,    7.51,    1.57,   11.32,    5.27,    7.24,    1.47,   36.89,   13.29,    105450,   50.17, 2405.29,  276.51, 2403.34,  274.09, 2391.51,  272.89, 2392.63,  268.69, 9592.77, 1092.18,    112580,10684.95,   9629.66,   1105.47,  10735.12
2023-02-07,18:18:37.934,   11.21,    5.10,    7.77,    1.74,   11.58,    5.39,    7.64,    1.65,   38.20,   13.89,    104430,   52.09, 2254.53,  224.31, 2250.07,  221.09, 2227.82,  213.67, 2228.10,  211.59, 8960.52,  870.67,    110190, 9831.18,   8998.72,    884.55,   9883.27
2023-02-07,18:18:38.034,   13.57,    5.28,   10.23,    1.87,   14.12,    5.55,   10.12,    1.76,   48.04,   14.46,    105480,   62.49, 2181.73,  186.37, 2184.52,  186.05, 2192.60,  190.17, 2183.66,  184.96, 8742.52,  747.55,    110960, 9490.07,   8790.55,    762.01,   9552.56
2023-02-07,18:18:38.134,   17.77,    6.41,   14.42,    3.03,   18.26,    6.70,   14.30,    2.88,   64.74,   19.02,    104410,   83.76, 2147.72,  183.99, 2141.49,  178.02, 2146.89,  182.58, 2132.23,  175.67, 8568.34,  720.26,    109080, 9288.59,   8633.08,    739.28,   9372.36
2023-02-07,18:18:38.235,   21.29,    6.15,   17.86,    2.65,   21.70,    6.40,   17.72,    2.70,   78.55,   17.90,    105440,   96.46, 2047.36,  181.45, 2048.97,  179.68, 2056.95,  185.71, 2061.92,  185.20, 8215.20,  732.04,    110590, 8947.24,   8293.75,    749.95,   9043.70
2023-02-07,18:18:38.334,   16.07,    5.23,   12.77,    1.86,   16.50,    5.46,   12.56,    1.78,   57.91,   14.33,    104400,   72.23, 2231.06,  251.56, 2229.15,  248.71, 2226.67,  250.40, 2225.85,  246.79, 8912.72,  997.46,    109590, 9910.19,   8970.63,   1011.79,   9982.42
2023-02-07,18:18:38.435,   38.73,   18.07,   35.65,   14.73,   39.38,   18.31,   35.03,   14.63,  148.78,   65.74,    105480,  214.52, 2510.90,  321.38, 2514.73,  320.68, 2515.10,  323.86, 2510.63,  320.74,10051.36, 1286.66,    112040,11338.03,  10200.14,   1352.40,  11552.55
2023-02-07,18:18:38.545,   31.90,    7.36,   28.49,    3.94,   32.32,    7.60,   28.27,    3.82,  120.99,   22.72,    104746,  143.71, 2742.51,  360.23, 2740.42,  357.02, 2747.47,  362.04, 2738.57,  355.67,10968.97, 1434.96,    115844,12403.93,  11089.96,   1457.68,  12547.64
2023-02-07,18:18:38.645,   11.79,    4.84,    8.50,    1.42,   12.43,    5.17,    8.33,    1.40,   41.05,   12.83,    104910,   53.88, 2511.88,  319.93, 2512.42,  316.48, 2510.84,  320.06, 2510.33,  317.27,10045.46, 1273.73,    109744,11319.19,  10086.51,   1286.56,  11373.07
2023-02-07,18:18:38.749,   44.61,   43.73,   41.20,   40.37,   44.99,   44.05,   41.05,   40.27,  171.85,  168.41,    104881,  340.26, 2441.86,  273.22, 2435.76,  268.54, 2441.04,  272.61, 2432.58,  268.01, 9751.23, 1082.38,    113176,10833.61,   9923.08,   1250.79,  11173.86
2023-02-07,18:18:38.841,   22.27,    7.30,   19.12,    3.95,   22.60,    7.48,   18.53,    3.78,   82.53,   22.51,    104180,  105.04, 1830.08,  116.10, 1827.97,  113.48, 1827.73,  116.65, 1835.26,  116.04, 7321.05,  462.27,    104160, 7783.32,   7403.57,    484.79,   7888.36
2023-02-07,18:18:38.941,   18.40,    5.80,   15.20,    2.43,   18.88,    6.15,   14.84,    2.32,   67.32,   16.71,    105480,   84.03, 2143.99,  176.30, 2146.18,  175.72, 2130.76,  170.54, 2129.66,  168.48, 8550.60,  691.03,    110320, 9241.62,   8617.92,    707.74,   9325.66
2023-02-07,18:18:39.041,   11.08,    4.70,    7.83,    1.33,   11.71,    5.08,    7.60,    1.25,   38.22,   12.35,    104410,   50.58, 2797.82,  380.28, 2798.24,  377.22, 2794.81,  377.67, 2791.43,  372.34,11182.30, 1507.51,    111940,12689.80,  11220.52,   1519.86,  12740.38
2023-02-07,18:18:39.142,   22.03,    7.38,   18.66,    4.01,   22.28,    7.65,   18.40,    3.94,   81.37,   22.98,    105440,  104.35, 2569.73,  293.21, 2566.46,  288.44, 2566.51,  291.65, 2565.02,  287.36,10267.72, 1160.66,    111540,11428.38,  10349.09,   1183.64,  11532.73
2023-02-07,18:18:39.241,   14.09,    5.91,   10.71,    2.55,   14.38,    6.13,   10.38,    2.45,   49.56,   17.04,    104400,   66.60, 2409.62,  251.95, 2409.16,  250.73, 2419.86,  256.82, 2403.89,  246.98, 9642.54, 1006.49,    109830,10649.02,   9692.09,   1023.52,  10715.62
2023-02-07,18:18:39.342,    9.97,    4.80,    6.59,    1.41,   10.43,    5.15,    6.40,    1.34,   33.40,   12.70,    105440,   46.09, 2315.13,  247.68, 2311.81,  244.87, 2291.18,  237.93, 2293.58,  235.99, 9211.70,  966.46,    111260,10178.16,   9245.10,    979.16,  10224.26
2023-02-07,18:18:39.441,   18.21,    4.89,   14.94,    1.58,   18.70,    5.18,   14.61,    1.47,   66.46,   13.12,    104380,   79.58, 2264.04,  233.53, 2267.02,  231.51, 2244.35,  224.93, 2243.57,  221.76, 9018.98,  911.73,    110370, 9930.71,   9085.44,    924.85,  10010.29
2023-02-07,18:18:39.542,   33.88,   10.73,   30.66,    7.29,   34.34,   10.94,   30.37,    7.13,  129.24,   36.09,    104396,  165.33, 2264.02,  226.23, 2271.21,  225.97, 2263.93,  226.93, 2253.90,  220.51, 9053.06,  899.63,    109801, 9952.69,   9182.30,    935.72,  10118.02
2023-02-07,18:18:39.642,   19.76,    7.20,   16.12,    3.71,   19.99,    7.45,   15.92,    3.67,   71.80,   22.03,    105440,   93.83, 2307.28,  259.09, 2304.55,  254.90, 2294.91,  251.93, 2286.72,  246.16, 9193.46, 1012.08,    110930,10205.54,   9265.26,   1034.11,  10299.37
2023-02-07,18:18:39.742,    9.66,    5.33,    6.30,    1.93,   10.05,    5.60,    6.07,    1.87,   32.09,   14.72,    104390,   46.81, 2337.95,  279.04, 2325.83,  271.72, 2327.91,  274.49, 2331.36,  272.73, 9323.05, 1097.99,    110210,10421.04,   9355.14,   1112.71,  10467.85
2023-02-07,18:18:39.842,    9.93,    5.04,    6.61,    1.64,   10.47,    5.28,    6.39,    1.57,   33.40,   13.53,    105440,   46.93, 2402.47,  287.69, 2398.06,  282.95, 2395.07,  286.45, 2396.72,  283.61, 9592.32, 1140.70,    111890,10733.02,   9625.72,   1154.23,  10779.95
2023-02-07,18:18:39.942,   11.89,    5.40,    8.63,    2.08,   12.43,    5.65,    8.33,    1.93,   41.28,   15.06,    104380,   56.35, 2407.58,  295.06, 2407.42,  291.54, 2402.21,  294.50, 2396.42,  288.05, 9613.62, 1169.15,    110470,10782.77,   9654.91,   1184.21,  10839.12
2023-02-07,18:18:40.043,   16.04,    5.71,   12.66,    2.35,   16.49,    5.97,   12.42,    2.25,   57.61,   16.28,    105430,   73.90, 2206.28,  224.77, 2211.41,  225.13, 2224.13,  233.42, 2216.75,  226.81, 8858.56,  910.13,    110790, 9768.69,   8916.18,    926.41,   9842.59
2023-02-07,18:18:40.142,   22.77,    6.55,   19.65,    3.28,   23.12,    6.81,   19.01,    3.14,   84.54,   19.79,    104400,  104.34, 2616.67,  342.70, 2608.66,  336.48, 2612.41,  340.13, 2599.25,  333.17,10436.99, 1352.48,    111870,11789.47,  10521.54,   1372.27,  11893.81
2023-02-07,18:18:40.243,   17.41,    5.95,   14.10,    2.61,   17.78,    6.26,   13.71,    2.48,   63.00,   17.29,    105410,   80.30, 2370.90,  268.41, 2365.70,  263.98, 2381.34,  273.21, 2386.50,  272.40, 9504.44, 1078.01,    112210,10582.45,   9567.44,   1095.30,  10662.75
2023-02-07,18:18:40.342,   13.18,    5.16,    9.92,    1.85,   13.52,    5.52,    9.58,    1.78,   46.20,   14.32,    104380,   60.52, 2374.12,  268.97, 2388.13,  270.41, 2390.78,  272.84, 2376.70,  266.18, 9529.73, 1078.39,    111030,10608.12,   9575.93,   1092.71,  10668.63
2023-02-07,18:18:40.443,   16.07,    5.68,   12.60,    2.32,   16.60,    6.04,   12.45,    2.20,   57.71,   16.23,    105450,   73.94, 2663.91,  342.56, 2658.10,  336.72, 2665.91,  345.18, 2660.55,  338.14,10648.46, 1362.61,    113180,12011.07,  10706.18,   1378.83,  12085.01
2023-02-07,18:18:40.553,   29.74,    6.91,   26.42,    3.51,   30.40,    7.24,   26.31,    3.39,  112.87,   21.06,    104708,  133.93, 2625.70,  330.71, 2625.26,  328.31, 2631.23,  334.40, 2631.16,  331.62,10513.34, 1325.03,    115028,11838.37,  10626.22,   1346.08,  11972.30
2023-02-07,18:18:40.656,   11.79,    5.10,    8.42,    1.77,   12.37,    5.42,    8.34,    1.66,   40.91,   13.95,    104484,   54.86, 2655.13,  345.91, 2651.94,  343.04, 2656.98,  346.94, 2658.11,  345.38,10622.17, 1381.26,    113271,12003.44,  10663.09,   1395.21,  12058.30
2023-02-07,18:18:40.749,   13.96,    5.39,   10.65,    1.98,   14.50,    5.69,   10.49,    1.94,   49.59,   15.00,    105310,   64.60, 2183.68,  209.63, 2182.67,  206.40, 2190.31,  211.75, 2193.27,  210.82, 8749.93,  838.60,    105130, 9588.54,   8799.53,    853.60,   9653.13
2023-02-07,18:18:40.848,   26.19,    7.08,   22.66,    3.73,   26.99,    7.34,   22.64,    3.63,   98.49,   21.79,    104410,  120.27, 2520.52,  311.08, 2514.05,  304.68, 2527.49,  314.67, 2531.57,  312.86,10093.62, 1243.29,    111240,11336.91,  10192.11,   1265.07,  11457.18
2023-02-07,18:18:40.949,   20.72,    6.77,   17.41,    3.49,   21.06,    7.03,   17.14,    3.38,   76.32,   20.67,    104405,   96.99, 2547.73,  307.58, 2537.07,  300.67, 2542.05,  306.27, 2546.10,  304.29,10172.96, 1218.80,    111494,11391.76,  10249.28,   1239.47,  11488.75
2023-02-07,18:18:41.048,    9.96,    4.64,    6.53,    1.25,   10.54,    4.95,    6.45,    1.15,   33.49,   11.99,    105454,   45.48, 2630.86,  322.08, 2626.99,  318.35, 2624.95,  318.63, 2618.50,  311.89,10501.29, 1270.95,    112332,11772.24,  10534.78,   1282.94,  11817.72
2023-02-07,18:18:41.153,   58.62,   12.12,   55.41,    8.97,   59.03,   12.28,   54.82,    8.74,  227.88,   42.11,    105207,  269.99, 2207.75,  199.45, 2194.22,  193.29, 2196.27,  195.29, 2189.80,  189.44, 8788.04,  777.47,    111653, 9565.51,   9015.92,    819.58,   9835.50
2023-02-07,18:18:41.250,   33.64,   13.04,   30.39,    9.78,   33.88,   13.19,   30.00,    9.56,  127.91,   45.56,    104970,  173.47, 2361.96,  249.93, 2361.58,  247.21, 2361.17,  249.64, 2359.91,  247.49, 9444.62,  994.27,    108280,10438.89,   9572.53,   1039.83,  10612.35
2023-02-07,18:18:41.349,   11.95,    5.16,    8.67,    1.81,   12.41,    5.40,    8.38,    1.70,   41.41,   14.07,    104410,   55.48, 2278.62,  219.62, 2282.12,  217.49, 2284.81,  222.22, 2283.42,  218.84, 9128.97,  878.17,    109810,10007.15,   9170.38,    892.24,  10062.63
2023-02-07,18:18:41.450,   24.42,    6.99,   21.25,    3.65,   24.93,    7.30,   20.83,    3.54,   91.43,   21.48,    104414,  112.91, 1992.79,  157.90, 1983.46,  152.66, 1973.96,  151.32, 1977.43,  150.41, 7927.64,  612.30,    108534, 8539.94,   8019.07,    633.78,   8652.85
2023-02-07,18:18:41.550,   29.18,    8.05,   25.82,    4.66,   29.51,    8.35,   25.65,    4.55,  110.16,   25.62,    105480,  135.78, 1836.50,  113.43, 1839.38,  112.53, 1837.48,  115.16, 1828.92,  109.70, 7342.28,  450.82,    109210, 7793.10,   7452.43,    476.44,   7928.87
2023-02-07,18:18:41.650,   15.30,    5.96,   11.95,    2.54,   15.69,    6.20,   11.66,    2.43,   54.61,   17.13,    104390,   71.74, 1797.96,  105.15, 1790.69,  100.59, 1791.93,  103.48, 1794.60,  101.59, 7175.18,  410.81,    108310, 7586.00,   7229.79,    427.94,   7657.74
